,STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,HOUSING_STS,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,SECOND_TERM_ATTEMPT_HRS,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,Attrition,No_sub_first_term,No_sub_second_term,First_term_backlog_hrs,Second_term_backlog_hrs
3163,8026830,0.10018877945720513,M,BGD 1,Y,N,Undeclared,1.6352756966146966,2010,Off Campus,-1.7280596668774246,-0.031022156001615966,College/Beyond,College/Beyond,Bachelors,12,12.0,-1.010958025781965,0,0.0,1,4,1,9,12.0
3164,7797791,0.10018877945720513,M,BGD 3,Y,N,Engineering Studies,-1.4181704660052359,2006,Off Campus,-1.7280596668774246,-2.20556460369786,High School,High School,Bachelors,12,13.0,1.0134785997743279,146700,798720.0,0,1,1,11,11.0
3165,7866178,-2.3920584710735393,F,BGD 4,Y,N,Music Education,0.7752877038123299,2008,Off Campus,0.7766959232127894,-0.3919087053927686,Middle School/Junior High,College/Beyond,Bachelors,14,13.0,0.9811458939296944,424140,195840.0,0,2,1,0,0.0
3166,7884936,0.10018877945720513,F,BGD 1,Y,N,Art,-0.3806533888579049,2006,Off Campus,0.09532757294096578,-0.4138342227742095,No Information,No Information,Bachelors,12,12.0,0.8109371122030681,0,0.0,0,3,1,3,0.0
3167,7876338,0.10018877945720513,F,BGD 1,Y,N,Applied Computer Science,-0.914677735208308,2008,Off Campus,0.09532757294096578,-1.2458086144146951,College/Beyond,College/Beyond,Bachelors,13,13.0,-1.010958025781965,0,0.0,1,4,1,0,3.0
3168,7916878,0.10018877945720513,F,BGD 1,Y,N,Undeclared,0.4755774147414855,2007,Off Campus,0.09532757294096578,0.7175446854935914,No Information,No Information,Bachelors,13,0.0,0.8240168505823086,0,0.0,1,2,0,0,0.0
3169,7932710,1.8906657089930663,F,BGD 6,Y,N,Early Admission - Accel,1.9607592175592756,2009,Off Campus,0.09532757294096578,0.48561835471471454,High School,Middle School/Junior High,Bachelors,15,15.0,-1.010958025781965,0,0.0,0,3,0,0,0.0
3170,7788853,0.10018877945720513,F,BGD 1,Y,N,Undeclared,0.7752877038123299,2009,Off Campus,-1.7280596668774246,1.1896684819688388,High School,High School,Bachelors,17,0.0,-1.010958025781965,0,0.0,1,5,0,0,0.0
3171,7984446,0.10018877945720513,M,BGD 1,Y,N,History,-2.8294552703514473,2010,Off Campus,-1.7280596668774246,1.2374809437786145,College/Beyond,College/Beyond,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,4,0,0,0.0
3172,7789934,-5.925725558112878,F,BGD 6,Y,N,Biology,-2.276050236279965,2006,Off Campus,0.09532757294096578,1.14196447907524,No Information,No Information,Bachelors,15,18.0,-1.010958025781965,0,0.0,1,3,1,0,3.0
3173,7792749,0.10018877945720513,M,BGD 1,N,N,Music Education,1.9607592175592756,2005,On Campus,-1.7280596668774246,0.6012339561318747,High School,High School,Bachelors,16,16.0,-1.010958025781965,0,0.0,0,2,0,0,3.0
3174,8031679,1.8906657089930663,M,BGD 4,N,N,Music Performance,3.328760358522896,2005,Off Campus,2.392922776016353,1.0468827031642134,College/Beyond,College/Beyond,Bachelors,19,14.0,1.0080262003603733,2252940,0.0,0,3,0,3,1.0
3175,7927215,0.10018877945720513,M,BGD 1,Y,N,Political Science,1.9607592175592756,2010,On Campus,0.09532757294096578,1.0231803803540134,College/Beyond,No Information,Bachelors,14,0.0,-1.010958025781965,0,0.0,1,4,1,0,0.0
3176,7913032,0.10018877945720513,F,BGD 1,Y,N,History and Secondary Ed,1.6352756966146966,2008,On Campus,0.6950510835119063,1.8442031207854812,College/Beyond,College/Beyond,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,2,0,0,0.0
3177,7989716,-2.3920584710735393,F,BGD 1,Y,N,Undeclared,-0.6514198814019851,2005,On Campus,0.7766959232127894,0.6476750333120324,High School,Middle School/Junior High,Bachelors,12,0.0,-1.010958025781965,0,0.0,1,4,1,0,0.0
3178,8005955,0.10018877945720513,M,BGD 1,Y,N,Undeclared,0.7752877038123299,2009,On Campus,0.6809810043988465,1.14196447907524,College/Beyond,College/Beyond,Bachelors,12,15.0,1.0411889381881656,1401240,0.0,1,4,1,0,0.0
3179,7882322,0.10018877945720513,F,BGD 1,Y,N,Early Childhood Education,-0.10249345394562985,2009,On Campus,0.6950510835119063,-0.9312073512318114,Other/Unknown,High School,Bachelors,15,0.0,1.0411889381881656,0,725100.0,1,5,0,4,0.0
3180,7829161,0.10018877945720513,F,BGD 3,Y,N,Early Childhood Education,-1.170304657881328,2010,On Campus,0.30940233539803175,0.8815407497039169,High School,High School,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,3,1,4,0.0
3181,7951990,0.10018877945720513,F,BGD 1,Y,N,Music Performance,2.2929225544702443,2010,Off Campus,0.09532757294096578,-0.031022156001615966,College/Beyond,College/Beyond,Bachelors,12,12.0,-1.010958025781965,0,0.0,0,2,0,1,1.0
3182,7921581,0.10018877945720513,F,BGD 1,Y,N,Criminal Justice,1.395593421028921,2010,Off Campus,0.09532757294096578,1.0231803803540134,College/Beyond,High School,Bachelors,12,0.0,-1.010958025781965,0,0.0,0,2,0,0,0.0
3183,7859931,0.10018877945720513,M,BGD 1,Y,N,Theatre Arts,-0.047694063648014186,2006,On Campus,0.30940233539803175,1.8442031207854812,High School,No Information,Bachelors,16,0.0,1.0114611299041452,461940,499140.0,1,2,0,0,0.0
3184,7942758,4.168237110798753,M,BGD 1,N,N,Undeclared,2.2929225544702443,2008,Off Campus,-1.7280596668774246,-0.12653685793488018,No Information,No Information,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,2,0,0,0.0
3185,8033100,0.10018877945720513,M,BGD 1,Y,N,Music Education,2.2929225544702443,2010,On Campus,0.30940233539803175,0.8345469804348111,College/Beyond,College/Beyond,Bachelors,15,14.0,-1.010958025781965,0,0.0,0,3,1,0,1.0
3186,8009838,0.10018877945720513,M,BGD 1,Y,N,Music Education,1.6352756966146966,2010,On Campus,0.30940233539803175,1.5751874106753385,College/Beyond,College/Beyond,Bachelors,15,16.0,-1.010958025781965,0,0.0,0,3,1,0,0.0
3187,7772341,0.10018877945720513,F,BGD 1,Y,N,Psychology,2.2929225544702443,2005,On Campus,0.6950510835119063,1.8442031207854812,College/Beyond,High School,Bachelors,12,0.0,-1.010958025781965,0,0.0,1,4,0,0,0.0
3188,7760052,5.8789649168821,M,BGD 1,N,N,Psychology,2.6316910897775756,2009,Off Campus,-1.7280596668774246,-2.5089962457192634,High School,High School,Bachelors,12,3.0,0.9817274443691395,379380,570180.0,1,4,1,0,0.0
3189,7962852,0.10018877945720513,M,BGD 3,Y,N,General Business,-0.047694063648014186,2008,On Campus,0.5397533032365348,0.4165841591298374,High School,High School,Bachelors,14,0.0,1.0289759831478946,13680,388620.0,0,3,0,0,0.0
3190,7929907,0.10018877945720513,F,BGD 1,Y,N,Nursing,0.18295113740379088,2005,On Campus,0.30940233539803175,0.1882971478266711,No Information,No Information,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,4,0,0,0.0
3191,8025781,0.10018877945720513,M,BGD 1,Y,N,Biology,1.395593421028921,2006,Off Campus,-1.7280596668774246,0.1203622563723911,No Information,No Information,Bachelors,17,0.0,-1.010958025781965,0,0.0,1,5,0,0,0.0
3192,7857664,0.10018877945720513,F,BGD 1,Y,N,Biology,-2.5358417512452998,2007,Off Campus,0.09532757294096578,0.9286443861645817,High School,College/Beyond,Bachelors,14,0.0,-1.010958025781965,0,0.0,1,3,1,0,0.0
3193,7938683,0.10018877945720513,F,BGD 3,Y,N,Pre-Nursing,0.4755774147414855,2009,On Campus,1.2560285765769361,1.5995103839764273,High School,College/Beyond,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,6,1,0,0.0
3194,7761529,0.10018877945720513,F,BGD 1,Y,N,Undeclared,1.0819891708982952,2009,Off Campus,0.09532757294096578,-0.19327047238019918,High School,High School,Bachelors,14,0.0,1.041113595807235,525900,647340.0,1,5,1,0,0.0
3195,7949940,1.8906657089930663,M,BGD 1,Y,N,Music,-0.047694063648014186,2008,Off Campus,0.6950510835119063,1.4298111668540614,College/Beyond,High School,Bachelors,14,15.0,1.0279366754468173,3631800,0.0,1,3,0,0,0.0
3196,7957752,0.10018877945720513,F,BGD 1,Y,N,Pre-Business,1.6352756966146966,2010,Off Campus,0.09532757294096578,0.30208831913654965,No Information,No Information,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,4,0,0,0.0
3197,7826537,0.10018877945720513,F,BGD 1,Y,N,Biology,-0.3806533888579049,2005,On Campus,0.7766959232127894,-1.4517243506306685,College/Beyond,College/Beyond,Bachelors,13,0.0,1.008683642181449,229500,678360.0,1,2,0,0,0.0
3198,7977987,0.10018877945720513,M,BGD 1,Y,N,Undeclared,-0.047694063648014186,2009,Off Campus,0.09532757294096578,1.3334303988984084,College/Beyond,College/Beyond,Bachelors,12,0.0,0.7953117865170879,0,0.0,1,3,1,0,0.0
3199,7887152,0.10018877945720513,F,BGD 2,Y,N,Biology,0.18295113740379088,2010,Off Campus,3.3695838722552645,0.5780551105952603,High School,High School,Bachelors,12,0.0,-1.010958025781965,0,0.0,1,3,0,4,0.0
3200,7894079,0.10018877945720513,M,BGD 1,Y,N,Music Education,-0.047694063648014186,2008,Off Campus,1.1188027850885975,0.8815407497039169,College/Beyond,College/Beyond,Bachelors,14,0.0,-1.010958025781965,0,0.0,1,2,0,0,0.0
3201,7892265,0.10018877945720513,F,BGD 1,Y,N,Exercise Science,1.0819891708982952,2006,Off Campus,0.09532757294096578,-0.3259572792663698,No Information,No Information,Bachelors,15,0.0,0.8109371122030681,0,0.0,0,4,1,0,0.0
3202,8025835,0.10018877945720513,F,BGD 1,Y,N,Undeclared,1.395593421028921,2008,Off Campus,0.09532757294096578,1.8442031207854812,Middle School/Junior High,Middle School/Junior High,Bachelors,12,0.0,1.023153645481629,590640,317520.0,1,3,0,2,0.0
3203,7913652,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.10249345394562985,2008,On Campus,0.30940233539803175,-0.25974423896747634,Other/Unknown,College/Beyond,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,5,0,4,0.0
3204,7887053,0.10018877945720513,F,BGD 1,Y,N,Art,-2.8294552703514473,2007,Off Campus,0.09532757294096578,1.4056756302596751,College/Beyond,College/Beyond,Bachelors,15,12.0,-1.010958025781965,0,0.0,0,3,1,0,0.0
3205,7956164,0.10018877945720513,F,BGD 3,Y,N,Undeclared,-0.10249345394562985,2007,On Campus,0.7766959232127894,-0.34797020033830767,College/Beyond,College/Beyond,Bachelors,15,0.0,1.0219370449413223,63300,612660.0,1,4,0,0,0.0
3206,7910702,0.10018877945720513,M,BGD 1,Y,N,Biology,-0.3806533888579049,2008,On Campus,0.6950510835119063,0.3707015022528845,College/Beyond,High School,Bachelors,16,0.0,-1.010958025781965,0,0.0,1,6,0,0,0.0
3207,7917013,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.10249345394562985,2010,On Campus,0.6950510835119063,1.0706123013936284,High School,College/Beyond,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,5,0,0,0.0
3208,7764916,-2.3920584710735393,M,BGD 6,Y,N,Engineering Studies,0.7752877038123299,2007,On Campus,0.7766959232127894,1.2614277805895906,College/Beyond,College/Beyond,Bachelors,19,0.0,1.0219370449413223,31500,647460.0,1,6,1,0,0.0
3209,7835553,0.10018877945720513,F,BGD 1,Y,N,Biology,-0.047694063648014186,2009,On Campus,0.7766959232127894,1.6726392539719592,High School,Middle School/Junior High,Bachelors,12,0.0,1.0411889381881656,0,613320.0,1,5,0,0,0.0
3210,7808637,0.10018877945720513,M,BGD 2,Y,N,Undeclared,-0.3806533888579049,2007,Off Campus,0.09532757294096578,0.30208831913654965,College/Beyond,High School,Bachelors,12,0.0,1.0219370449413223,2925960,0.0,1,3,1,0,0.0
3211,7880975,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.10249345394562985,2010,On Campus,0.6950510835119063,-0.031022156001615966,High School,College/Beyond,Bachelors,18,0.0,-1.010958025781965,0,0.0,0,6,0,0,0.0
3212,7757318,0.10018877945720513,M,BGD 4,Y,N,Computer Science - Systems,-0.047694063648014186,2007,Off Campus,0.09532757294096578,-1.5332246786116843,High School,College/Beyond,Bachelors,13,12.0,0.9687240709514152,71280,398880.0,0,4,0,0,10.0
3213,7807703,1.8906657089930663,M,BGD 1,Y,N,Computer Science - Games,0.4755774147414855,2010,Off Campus,0.09532757294096578,-0.014739084014486207,College/Beyond,High School,Bachelors,14,0.0,-1.010958025781965,0,0.0,1,6,0,0,0.0
3214,7901649,0.10018877945720513,M,BGD 3,N,N,Political Science,-0.047694063648014186,2005,On Campus,3.2159994288887637,-0.171054763105785,Other/Unknown,No Information,Bachelors,15,0.0,1.076981637214918,88200,1632660.0,1,5,0,0,0.0
3215,7877082,0.10018877945720513,M,BGD 1,Y,N,Management,-0.3806533888579049,2006,On Campus,0.09532757294096578,0.2564870800468291,College/Beyond,Middle School/Junior High,Bachelors,13,0.0,1.0134785997743279,1756860,0.0,0,4,0,0,0.0
3216,8022153,0.10018877945720513,F,BGD 1,Y,N,Accounting,-0.10249345394562985,2006,On Campus,0.6950510835119063,0.3249312335225644,College/Beyond,College/Beyond,Bachelors,14,0.0,-1.010958025781965,0,0.0,1,3,0,0,0.0
3217,7828045,0.10018877945720513,F,BGD 3,N,N,Political Science,-0.10249345394562985,2007,On Campus,0.9394857709218774,-0.6314777361184155,High School,College/Beyond,Bachelors,12,0.0,0.974240010932909,787620,0.0,1,3,1,0,0.0
3218,7871111,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,1.0819891708982952,2009,On Campus,0.09532757294096578,0.5549040987661018,High School,College/Beyond,Bachelors,14,0.0,1.0411889381881656,1364220,0.0,1,4,1,0,0.0
3219,7771139,0.10018877945720513,F,BGD 3,Y,N,Pre-Business,-1.170304657881328,2009,On Campus,0.7766959232127894,1.3574852203886423,High School,High School,Bachelors,16,0.0,1.0411889381881656,98460,702000.0,1,3,1,4,0.0
3220,7999129,0.10018877945720513,M,BGD 3,N,N,Music Performance,0.18295113740379088,2009,On Campus,0.09532757294096578,0.2564870800468291,High School,High School,Bachelors,13,12.0,1.0411889381881656,101880,617100.0,0,2,0,0,0.0
3221,8003394,0.10018877945720513,M,BGD 1,Y,N,Music Education,1.0819891708982952,2010,On Campus,0.09532757294096578,0.6476750333120324,College/Beyond,No Information,Bachelors,17,12.0,-1.010958025781965,0,0.0,1,3,1,0,0.0
3222,7948161,0.10018877945720513,F,BGD 1,Y,N,Biology,-0.047694063648014186,2010,On Campus,0.7766959232127894,-1.7547709282362207,Other/Unknown,Other/Unknown,Bachelors,12,0.0,-1.010958025781965,0,0.0,1,4,0,0,0.0
3223,7931119,0.10018877945720513,F,BGD 1,Y,N,Spec Ed: Gen. Curr. - Reading,0.4755774147414855,2010,On Campus,0.30940233539803175,-0.5664933157897859,College/Beyond,College/Beyond,Bachelors,16,0.0,-1.010958025781965,0,0.0,1,6,1,0,0.0
3224,7909924,0.10018877945720513,M,BGD 1,Y,N,Undeclared,-0.047694063648014186,2010,Off Campus,0.09532757294096578,1.8442031207854812,High School,No Information,Bachelors,12,0.0,0.7097033669046693,0,0.0,1,4,1,0,0.0
3225,8009164,4.168237110798753,F,BGD 1,Y,N,Management,-0.6514198814019851,2007,Off Campus,-1.7280596668774246,-0.4794354321873669,High School,High School,Bachelors,13,3.0,-1.010958025781965,0,0.0,1,2,0,4,0.0
3226,7817965,1.8906657089930663,F,BGD 3,Y,N,Biology,0.18295113740379088,2006,On Campus,0.30940233539803175,0.7175446854935914,High School,High School,Bachelors,16,0.0,1.0114611299041452,122820,712260.0,1,4,1,0,0.0
3227,7890459,-2.3920584710735393,M,BGD 1,Y,N,Engineering Studies,-0.047694063648014186,2010,On Campus,0.30940233539803175,-0.6961962686228156,College/Beyond,College/Beyond,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,5,1,0,0.0
3228,7814100,0.10018877945720513,F,BGD 1,Y,N,Biology,-0.047694063648014186,2009,On Campus,0.7766959232127894,-0.19327047238019918,High School,High School,Bachelors,12,0.0,-1.010958025781965,0,0.0,1,2,0,0,0.0
3229,7888314,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.10249345394562985,2008,Off Campus,0.6809810043988465,-0.6098457594120131,College/Beyond,High School,Bachelors,12,0.0,1.0335188303593519,404880,710040.0,1,4,0,0,0.0
3230,8025469,0.10018877945720513,F,BGD 1,Y,N,Biology,-0.047694063648014186,2009,On Campus,0.09532757294096578,0.48561835471471454,No Information,No Information,Bachelors,14,0.0,0.8717621743834888,0,0.0,1,6,1,0,0.0
3231,7966483,0.10018877945720513,M,BGD 1,N,N,Biology,1.6352756966146966,2009,Off Campus,0.09532757294096578,1.648236330750114,College/Beyond,College/Beyond,Bachelors,15,0.0,1.0301703935133226,1451040,0.0,1,3,0,0,0.0
3232,7975887,0.10018877945720513,M,BGD 1,Y,N,Pre-Business,0.18295113740379088,2009,Off Campus,0.09532757294096578,-0.05954426477634314,No Information,No Information,Bachelors,12,0.0,-1.010958025781965,0,0.0,0,3,0,0,0.0
3233,8019398,0.10018877945720513,M,BGD 1,Y,N,Pre-Business,-0.3806533888579049,2010,On Campus,0.09532757294096578,-0.4794354321873669,High School,No Information,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,2,1,4,0.0
3234,7756834,0.10018877945720513,F,BGD 1,Y,N,Art,-2.002943200922364,2010,Off Campus,-1.7280596668774246,-0.6314777361184155,High School,College/Beyond,Bachelors,12,13.0,0.7953117865170879,0,0.0,1,3,0,0,13.0
3235,7813927,0.10018877945720513,F,BGD 3,Y,N,Pre-Business,-0.914677735208308,2009,Off Campus,0.09532757294096578,0.4165841591298374,High School,High School,Bachelors,12,0.0,1.031059952085734,49920,160380.0,1,3,1,0,0.0
3236,7788069,0.10018877945720513,F,BGD 1,Y,N,Pre-Nursing,-0.3806533888579049,2009,Off Campus,0.09532757294096578,0.48561835471471454,Other/Unknown,High School,Bachelors,12,0.0,1.0411889381881656,0,144180.0,1,3,1,0,0.0
3237,7984830,0.10018877945720513,M,BGD 1,Y,N,General Business,0.18295113740379088,2007,Off Campus,0.7766959232127894,-0.8461668420550058,No Information,No Information,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,3,1,4,0.0
3238,8011218,0.10018877945720513,F,BGD 3,Y,N,Undeclared,-0.047694063648014186,2010,Off Campus,-1.7280596668774246,1.3574852203886423,High School,High School,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,3,0,0,0.0
3239,7800432,0.10018877945720513,F,BGD 3,Y,N,Biology,-2.8294552703514473,2010,On Campus,0.6950510835119063,-0.54477291795607,College/Beyond,High School,Bachelors,12,0.0,-1.010958025781965,0,0.0,1,3,0,0,0.0
3240,7839312,0.10018877945720513,F,BGD 1,Y,N,Criminal Justice,-0.10249345394562985,2006,Off Campus,0.30940233539803175,-1.5940227718326068,High School,High School,Bachelors,12,0.0,1.050011288299635,425220,880320.0,1,2,0,0,0.0
3241,8019706,0.10018877945720513,F,BGD 1,Y,N,Theatre Arts,0.4755774147414855,2006,On Campus,-1.7280596668774246,-0.9946724058333599,High School,High School,Bachelors,16,17.0,1.0134785997743279,148380,360646.2,0,3,0,0,0.0
3242,7872646,0.10018877945720513,F,BGD 4,Y,N,English and Secondary Ed,0.18295113740379088,2005,Off Campus,-1.7280596668774246,-0.4794354321873669,Other/Unknown,College/Beyond,Bachelors,12,0.0,-1.010958025781965,0,0.0,1,4,0,0,0.0
3243,7955453,0.10018877945720513,F,BGD 3,Y,N,Accounting,-0.6514198814019851,2005,On Campus,0.7766959232127894,-0.34797020033830767,High School,High School,Bachelors,16,0.0,-1.010958025781965,0,0.0,1,2,0,4,0.0
3244,7855651,0.10018877945720513,F,BGD 1,Y,N,Music Education,1.0819891708982952,2005,Off Campus,0.7766959232127894,0.7642628131589924,High School,College/Beyond,Bachelors,14,13.0,-1.010958025781965,0,0.0,0,3,1,3,0.0
3245,7926951,0.10018877945720513,M,BGD 1,Y,N,Art,1.395593421028921,2007,Off Campus,0.7766959232127894,0.6476750333120324,No Information,No Information,Bachelors,15,0.0,0.8240168505823086,0,0.0,1,3,0,0,0.0
3246,7853820,0.10018877945720513,F,BGD 1,Y,N,Communication,-0.047694063648014186,2005,On Campus,0.7766959232127894,-0.3919087053927686,College/Beyond,High School,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,3,0,0,0.0
3247,7922567,0.10018877945720513,F,BGD 1,Y,N,English Language/Literature,1.6352756966146966,2006,Off Campus,0.09532757294096578,1.6726392539719592,College/Beyond,College/Beyond,Bachelors,12,0.0,0.6666016158204765,0,0.0,0,3,0,0,0.0
3248,7890889,0.10018877945720513,F,BGD 1,Y,N,Biology,0.18295113740379088,2008,On Campus,0.30940233539803175,0.2109988280117644,College/Beyond,College/Beyond,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,3,1,0,0.0
3249,7978241,0.10018877945720513,F,BGD 3,Y,N,Criminal Justice,-0.047694063648014186,2009,On Campus,0.6880334296311297,-0.4138342227742095,High School,Middle School/Junior High,Bachelors,12,0.0,1.0411889381881656,0,313320.0,1,2,0,0,0.0
3250,7924391,0.10018877945720513,F,BGD 3,Y,N,Marketing,-0.6514198814019851,2008,On Campus,0.30940233539803175,-0.34797020033830767,High School,High School,Bachelors,13,0.0,1.0289759831478946,0,772380.0,1,2,0,4,0.0
3251,7888524,0.10018877945720513,F,BGD 3,Y,N,Pre-Business,-0.6514198814019851,2009,On Campus,0.30940233539803175,-1.7547709282362207,No Information,No Information,Bachelors,16,0.0,0.8118812633062477,0,0.0,1,3,0,4,0.0
3252,8031445,0.10018877945720513,M,BGD 2,Y,N,Spanish with Teacher Cert,-0.6514198814019851,2006,Off Campus,0.09532757294096578,-0.8887470370180441,No Information,No Information,Bachelors,12,12.0,-1.010958025781965,0,0.0,0,3,0,0,3.0
3253,7973905,0.10018877945720513,F,BGD 1,Y,N,Art,1.6352756966146966,2006,On Campus,0.9394857709218774,-0.19327047238019918,High School,High School,Bachelors,12,0.0,1.0134785997743279,35400,730020.0,1,3,0,0,0.0
3254,7910868,0.10018877945720513,F,BGD 3,N,N,Biology,1.0819891708982952,2005,Off Campus,-1.7280596668774246,1.5508911377237302,High School,High School,Bachelors,13,0.0,1.0093615145304562,1250040,0.0,1,3,1,0,0.0
3255,8019983,0.10018877945720513,M,BGD 3,Y,N,Nursing,-0.047694063648014186,2007,On Campus,0.3187131091306142,-0.9099921974428251,Other/Unknown,High School,Bachelors,15,0.0,0.974240010932909,0,525240.0,1,5,0,3,0.0
3256,8020755,0.10018877945720513,F,BGD 3,Y,N,Biology,-0.047694063648014186,2007,Off Campus,-1.7280596668774246,0.8815407497039169,High School,High School,Bachelors,14,0.0,1.0151703272798975,0,650400.0,0,4,1,7,0.0
3257,7922261,3.198500436541967,M,BGD 4,Y,N,Computer Science - Games,-1.170304657881328,2009,Off Campus,0.09532757294096578,0.34780230450947164,College/Beyond,High School,Bachelors,12,0.0,-1.010958025781965,0,0.0,1,3,0,3,0.0
3258,7843268,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.10249345394562985,2006,On Campus,0.09532757294096578,0.6476750333120324,College/Beyond,College/Beyond,Bachelors,12,0.0,1.0134785997743279,684960,391740.0,0,3,1,6,0.0
3259,7981749,-2.3920584710735393,M,BGD 3,Y,N,Mathematics and Secondary Ed,-0.047694063648014186,2006,Off Campus,-1.7280596668774246,-1.913494370928009,High School,High School,Bachelors,15,0.0,1.0134785997743279,65580,716340.0,1,2,0,7,0.0
3260,7903495,-2.3920584710735393,F,BGD 1,Y,N,Pre-Nursing,1.0819891708982952,2010,Off Campus,0.09532757294096578,0.8815407497039169,High School,High School,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,3,1,6,0.0
3261,7872167,0.10018877945720513,M,BGD 1,Y,N,Undeclared,0.7752877038123299,2008,Off Campus,0.09532757294096578,0.9758576693922763,College/Beyond,College/Beyond,Bachelors,12,0.0,1.0242267800510383,338580,484560.0,0,4,0,3,0.0
3262,7849686,0.10018877945720513,F,BGD 1,Y,N,Early Childhood Education,1.0819891708982952,2010,On Campus,0.09532757294096578,0.1203622563723911,Middle School/Junior High,Middle School/Junior High,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,4,0,5,0.0
3263,7891738,0.10018877945720513,F,BGD 1,Y,N,Art,0.4755774147414855,2009,Off Campus,0.09532757294096578,-0.6314777361184155,College/Beyond,High School,Bachelors,15,0.0,1.041113595807235,509940,280020.0,1,2,1,3,0.0
3264,7942131,0.10018877945720513,M,BGD 1,Y,N,Joint Enrollment - Accel,0.4755774147414855,2007,Off Campus,0.09532757294096578,-0.4794354321873669,High School,High School,Bachelors,13,0.0,0.6491030335971977,0,0.0,0,2,1,6,0.0
3265,7959155,0.10018877945720513,M,BGD 1,Y,N,General Business,0.18295113740379088,2007,On Campus,0.09532757294096578,-1.369727900335046,High School,High School,Bachelors,12,0.0,1.0219370449413223,0,731880.0,1,2,1,9,0.0
3266,7955482,0.10018877945720513,M,BGD 1,Y,N,Music Performance,0.4755774147414855,2007,Off Campus,0.6950510835119063,-1.674648562696481,College/Beyond,College/Beyond,Bachelors,13,14.0,-1.010958025781965,0,0.0,0,2,1,1,0.0
3267,7775345,0.10018877945720513,F,BGD 1,Y,N,Undeclared,-0.047694063648014186,2007,Off Campus,0.09532757294096578,0.07521442654842107,College/Beyond,College/Beyond,Bachelors,15,0.0,1.0166062814748482,333600,439980.0,1,4,1,0,0.0
3268,7831969,1.8906657089930663,M,BGD 1,Y,N,Marketing,1.395593421028921,2007,On Campus,0.09532757294096578,0.2109988280117644,High School,High School,Bachelors,16,0.0,0.974240010932909,484860,207900.0,1,3,1,0,0.0
3269,7927016,0.10018877945720513,F,BGD 1,Y,N,Nursing,-0.3806533888579049,2008,On Campus,0.7766959232127894,-1.3902733828962723,Other/Unknown,High School,Bachelors,12,0.0,0.9811458939296944,158700,535440.0,1,2,0,6,0.0
3270,7978964,0.10018877945720513,F,BGD 1,N,N,Pre-Nursing,1.0819891708982952,2010,Off Campus,0.09532757294096578,-1.0998439177775572,High School,High School,Bachelors,13,0.0,-1.010958025781965,0,0.0,1,5,0,0,0.0
3271,7769324,0.10018877945720513,F,BGD 3,Y,N,Sociology,-0.10249345394562985,2009,Off Campus,0.7766959232127894,-2.3583387428186566,High School,College/Beyond,Bachelors,14,0.0,0.9931564341464381,326400,489300.0,1,3,0,2,0.0
3272,8028165,0.10018877945720513,F,BGD 1,Y,N,Undeclared,1.395593421028921,2010,Off Campus,0.09532757294096578,-0.03715599847067691,High School,High School,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,5,0,0,0.0
3273,7958971,-2.3920584710735393,F,BGD 1,Y,N,Nursing,-0.047694063648014186,2005,On Campus,0.5397533032365348,-1.1834352042572354,Middle School/Junior High,College/Beyond,Bachelors,15,0.0,-1.010958025781965,0,0.0,1,4,0,0,0.0
3274,7792582,1.8906657089930663,F,BGD 3,Y,N,Nursing,-0.047694063648014186,2007,On Campus,0.09532757294096578,-0.03715599847067691,High School,High School,Bachelors,17,0.0,1.0219370449413223,0,1027560.0,1,4,0,5,0.0
